Employer_id,employer_name,employer_address_1,employer_address_2,Geography_id,employer_num_employees,employer_phone,employer_phone_ext,employer_yr_estab
1293,Yale University,421 Temple Street,Office Of International Students And Scholars,30568,12500,203-432-2305,,1701
1294,"Zoosk, Inc.",989 Market Street,5Th Floor,42181,190,415.728.9598,,2007
1295,"Continental Automotive Systems, Inc.",One Continental Drive,,22393,5411,248-393-5300,,1998
1296,Matson Driscoll & Damico,"815 Walker Street, Suite 1800",,35776,200,713-621-3010,224,1933
1297,"The University Of Tennessee, Knoxville",1620 Melrose Avenue,,17556,31135,865-974-3177,,1794
1298,"Expedia, Inc.",333 108Th Avenue Ne,,236,8414,425-679-4026,,1999
1299,Spartan Solutions Inc.,2785 Summer Oaks Drive,Suite 102,17654,100,901-213-5255,,2005
1300,"Magnet Systems, Inc.","435 Tasso Street, Suite 100",,2582,55,4084600400,,2008
1301,"United Software Solutions, Inc.","109 Carpenter Drive, Suite 250,",,3279,24,7034361462,,2012
1302,"Cdk Global, Llc",1950 Hassell Road,,1462,3194,847-397-1700,,2007
1303,Overhead Door Corporation,2501 S. State Highway 121 Business,Suite 200,34755,3200,469-549-7200,,1923
1304,Grunenthal Latin America,255 Alhambra Circle,Suite 435,15328,34,7863646308,,2011
1305,"Deluxe Financial Services, Llc",3680 Victora Street N,,25623,721,651-483-7111,,1997
1306,Prosoft Technology Group Inc,2001 Butterfield Road,Suite 240,844,112,630-725-1800,233,1995
1307,Quality Matrix Inc,8 Lyman St # 210,,3654,157,5086160099,,2002
1308,University Of Southern California,Faculty/Staff Visa Services,"3601 Watt Way, Gfs 227",40631,12000,213-740-5257,,1880
1309,Eorm,4 North 2Nd Street,Suite 1270,42601,178,408-790-9223,,1990
1310,Bank Of America,100 N. Tryon Street,,12506,250000,646-556-3662,,1904
1311,"Ipc Systems, Inc.","Plaza 10, 3 Second St., 15Th Floor",Harborside Financial Center,33996,600,201-253-2094,,1973
1312,"Sunquest Information Systems, Inc.",250 South Williams Blvd.,,39525,503,520-570-2000,,1979
1313,Techno-Comp Inc,One Executive Dr,Suite #250,3175,95,732-537-9999,12,1996
1314,Fidessa Corporation,17 State Street,18Th Floor,3894,500,212 269 9000,,1999
1315,Miami University,215 Roudebush Hall,501 E. High Street,2561,5000,513/529-6734,,1809
1316,Cloudera,1001 Page Mill Road,Building 2,42264,721,650-644-3900,,2008
1317,Van Eck Associates Corporation,335 Madison Avenue,19Th Floor,3918,177,212 293 2123,,1955
1318,Rehability Care,14902 Shelborne Road,,3661,77,317-388-1360,,2007
1319,Medidata Solutions,350 Hudson Street,,3915,796,212-918-1800,,1999
1320,Building & Earth Sciences,5545 Derby Drive,,16352,185,2058366300,,1998
1321,"Meridiansoft, Inc.",8876 Whitney Dr,,1803,35,6143403360,,2005
1322,Dassault Systemes Americas Corp.,900 North Squirrel Road,Suite 100,22393,10000,248-205-5269,,2000
1323,Integral Development Corp.,3400 Hillview Ave.,Building 4,42264,127,650-424-4564,,1993
1324,Hibu Inc.,210 Rxr Plaza,,4566,2890,5167301911,,1930
1325,"Nexius Insight, Inc",1301 Central Expressway South,Ste 200,34691,214,703-955-3772,,2013
1326,Hess Corporation,Hess Tower,1501 Mckinney Street,35788,14775,713-496-7256,,1920
1327,"Tech-Net, Inc.",101 Parkshore Drive,#100,1096,12,916-595-1389,,2004
1328,Tyler Isd,1319 Earl Campbell Parkway,,3450,2704,9032621000,,1882
1329,Bloomberg L.P.,731 Lexington Ave.,,3936,15000,212-318-2000,,1981
1330,Orasys Llc,110 Turnpike Rd,Suite 212,3654,45,508-472-4904,,2007
1331,"Experis Us, Inc.",100 Manpower Place,,24681,21000,414.961.1000,,1998
1332,Calsoft Labs Inc,"2953 Bunker Hill Lane, Suite 203",,42572,92,4087553001,,2011
1333,Independent Computer Consulting Group Inc.,1 Ivybrook Boulevard,Suite 177,8242,45,215-328-0945,,1988
1334,Birlasoft Inc,2035 Lincoln Highway,Suite 2000,936,450,732-287-5000,121,1995
1335,Chen Neighborhood Medical Centers Of South Florida,1000 Park Centre Blvd,Suite 136,15380,610,3056286117,,2013
1336,Epic Systems Corporation,1979 Milky Way,,3502,7500,608-271-9000,,1979
1337,Libelle Llc,3330 Cumberland Blvd Se Ste 500,,13870,7,770 435 1101,,2009
1338,"Medtronic, Inc.",710 Medtronic Parkway,,25791,46000,763-505-2710,,1949
1339,Markmonitor Inc.,391 N Ancestor Place,,38668,222,2083895740,,1999
1340,"Denbury Onshore, Llc",5320 Legacy Drive,,34705,1504,972-673-2000,,1989
1341,West Corporation,11808 Miracle Hills Drive,,31803,35000,402-963-1200,,1986
1342,"Mpg Operations, Llc",666 Fifth Ave,,3994,1400,(212) 841-4100,,1998
1343,Adobe Systems Incorporated,345 Park Avenue,,42598,5875,415-832-2376,,1982
1344,"Healthtronics Group, L.P.",9825 Spectrum Drive,Building 3,36890,419,512-314-4334,,1989
1345,Pronix Inc,1 Farr View Drive,,729,15,7324765277,,2010
1346,Srs Consulting Inc,"39465 Paseo Padre Pkwy, Suite #1100",,42325,129,408-489-4731,,2002
1347,"Sands Capital Management, Llc",1101 Wilson Blvd.,Suite 2300,9857,115,(703) 562-4000,,1992
1348,Blackrock Investment Management Llc,40 East 52Nd Street,,3936,10500,212-810-5300,,2006
1349,Infinera Corporation,140 Caspian Ct,,42177,1343,408-572-5200,,2001
1350,Astrazeneca Lp,1800 Concord Pike,,8655,9840,302-886-3077,,1966
1351,Thomson Reuters (Tax & Accounting) Services Inc.,2395 Midway Road,,487,2560,972-250-8002,,1980
1352,Hawaii Pacific University,"1164 Bishop Street, Suite 800",,43394,1842,8085441193,,1965
1353,Reliable Software Resources Inc,22260 Haggerty Road,Suite # 285,2442,375,248-504-6870,,2004
1354,Open Systems Technologies,"65 Church Street, Suite C-301",,2321,650,609-297-4400,,1997
1355,"Manhattan Associates, Inc.",2300 Windy Ridge Parkway,Suite 1000,13870,2954,678-597-7719,,1989
1356,Vishay Siliconix,2201 Laurelwood Road,,42572,589,408 970-5362,,1962
1357,Hillsborugh County Public Schools,901 E Kennedy Blvd,,15665,26000,813-840-7141,,1871
1358,Cardiac Science Corp,N7 W22025 Johnson Drive,,3580,238,262.798.5347,,1913
1359,Directv Llc,2260 E Imperial Hwy,,952,16282,310-964-5000,,1994
1360,"Twitter, Inc.",1355 Market St.,Suite 900,42181,1400,415-222-9670,,2006
1361,"Protective Industrial Products, Inc.",968 Albany Shaker Rd.,,1758,130,518-861-0133,,1984
1362,Agencyport Software Corporation,51 Sleeper Street,Floor 8,9802,100,857-239-5742,,2000
1363,Cyber Resource Group Inc,208 North Center Dr,,2397,60,7324224060,201,2003
1364,"Bmc Software, Inc.",2101 City West Blvd.,,35825,6500,713-918-3184,,1980
1365,Delphi Corporation,5725 Delphi Drive,,22207,160000,248-813-3353,,2009
1366,"Recreational Equipment, Inc (Rei Co-Op)",6750 S 228Th St,,43976,11367,(800) 999-4734,,1938
1367,"Twitter, Inc.",1355 Market St.,Suite 900,42181,1800,415-222-9670,,2006
1368,"At&T, Inc., And All Of Its Subsidiaries And Affiliates",One At&T Plaza,208 S. Akard Street,34864,243360,800-403-3302,,1897
1369,"Digital Lumens, Inc","374 Congress St, 6Th Floor",,9802,55,6177231200,,2008
1370,Laufsed Llc,46-01 5Th Street,,1873,10,2125293905,,2011
1371,Parexel International,195 West Street,,3544,14000,7814879900,,1982
1372,University Of Massachusetts Dartmouth,285 Old Westport Road,,3842,2000,508-999-8080,,1895
1373,"Cornerstone Ondemand, Inc.",1601 Cloverfield Blvd.,Ste. 620 S.,40718,664,310-752-0200,,1999
1374,"Monitise Americas, Inc.",One Embarcadero Center,Floor 9,42206,130,415-526-7000,,2004
1375,"Action Civil Engineers, Pllc.",3727 Doctors Drive,,36302,5,409 983 6263,114,1988
1376,"Ggc Engineers, Inc.",11215 Morning Court,,36544,11,2104954745,,1987
1377,Wheaton Franciscan Medical Group,400 W Riverwoods Parkway,,24680,1056,4144653112,,2006
1378,"Samsung Austin Semiconductor, Llc",12100 Samsung Blvd.,,36931,1050,512-672-1044,,1996
1379,University Of Notre Dame Du Lac,203 Main Building,,21393,5100,(574) 631-6411,,1842
1380,Gantec Corporation,1111 Plaza Drive,Suite #470,27993,75,847-585-3424,,1992
1381,"Wm Logistics, Llc",5910 Fm 1488,,36042,42700,7132651524,,2011
1382,"Elance-Odesk, Inc.",441 Logue Ave,,42132,242,6503167500,,2014
1383,"Lumasense Technologies, Inc.",3301 Leonard Court,,42572,133,408-235-3895,,2005
1384,Lm Group Inc.,"18000 Studebaker Rd., Ste. 700",,528,24,949-608-0815,,2005
1385,Progressive Casualty Insurance Company,6300 Wilson Mills Road,,20171,24500,440.461.5000,,1956
1386,International Checkout Inc.,"7950 Woodley Ave., Unit C",,40991,49,8188555120,,2003
1387,"Tidemark Systems, Inc.",3200 Bridge Parkway,Suite 202,42149,141,650-779-5160,,2010
1388,Flydata Inc.,1043 N. Shoreline Blvd. Ste 200,,42132,15,855-427-9787,,2011
1389,"Rbc Capital Markets, Llc",30 Hudson Street,,33904,6982,212-618-3310,,1909
1390,"Infospan Technologies, Inc",15 Corporate Place South,Suite 312,2664,20,7325290200,203,2004
1391,Odyssey Charter School,738 East Quality Drive,,38757,22,8014928105,142,2005
1392,Goldman Sachs Services Llc,200 West Street,,4090,1850,212-902-1000,,1997
1393,Wpp Group Usa Inc.,100 Park Avenue,,3918,175000,212-632-2460,,1985
1394,Shire Human Genetic Therapies (Shgt) Inc,300 Shire Way,,10698,5251,781-482-0599,,1994
1395,"University At Buffalo Pediatric Associates, Inc.",239 Bryant Street,2Nd Floor,5942,190,716-878-7300,,1985
1396,"Prime Healthcare Management, Inc.",3300 East Guasti Road,,41084,30000,909-235-4400,,2006
1397,"Aig Pc Global Services, Inc.",175 Water Street,20Th Floor,3968,64000,718.250.1693,,2009
1398,"Vectra Infosys, Inc.","9901 E. Valley Ranch Parkway, #2073",,34751,10,214-500-5335,,2009
1399,Intellipro Group Inc.,2905 Stender Way Ste 42,,42572,82,(408) 200-9891,,2009
1400,Graco Minnesota Inc.,88 11Th Avenue N.E.,,25755,1800,6126567401,,1926
1401,Wellmont Medical Associates,1905 American Way,,1648,700,423-230-8200,,2011
1402,Creative Solution Services,126 Underhill Rd.,,2543,5,9148430407,,2012
1403,"The Mathworks, Inc.",Three Apple Hill Drive,,2304,3000,508-647-7000,,1984
1404,Yahoo! Inc.,701 First Avenue,,42177,5662,408-349-3300,,1994
1405,"Eharmony, Inc.",2401 Colorado Avenue,Suite A200,40718,189,424-258-1199,1221,2000
1406,"Saama Technologies, Inc",900 E Hamilton Avenue,Suite 200,451,245,4083711900,,1997
1407,Apple Inc.,1 Infinite Loop,,753,92600,408-974-4146,408,1977
1408,Macquarie Holdings (Usa) Inc.,125 West 55Th Street,,3925,2350,212-231-1000,,1994
1409,Keokuk County Health Center,23019 Highway 149,,3142,106,6416221153,,1954
1410,The Ohio State University,190 North Oval Mall,,19655,32983,614-292-6101,,1873
1411,"Engineering Technology Associates, Inc.",1133 E. Maple,Suite 200,22192,131,248-729-3010,,1983
1412,Sri Systems Inc,43868 Hartley Pl.,,8844,3,540-466-0545,,2007
1413,"Qualcomm Life, Inc.",5775 Morehouse Drive,,41250,27800,858-651-6400,,2012
1414,Cy-Fair Music & Arts,7103 Glen Chase Court,,35893,11,281-855-8855,,1994
1415,"Blackgold Capital Management, Lp",109 N Post Oak Lane,Suite 520,35804,10,281-500-9981,,2006
1416,"Fast Switch, Ltd.",4900 Blazer Pkwy,,19541,210,614-336-1122,,1996
1417,Column Technologies Inc,10 E 22Nd Street,Suite 300,1862,200,6305156660,,1998
1418,"Carenet Homecare Services, Inc.",23155 Northwestern Hwy,Suite 300,22186,21,248-355-2333,,2004
1419,Kent State University,"Executive Offices, 2Nd Floor Library",1125 Risman Dr. Po Box 5190,20222,6500,3306722982,,1910
1420,"Infopro Systems, Inc",2752 Forgue Dr.,Suite 100A,28223,12,630-355-3750,,2005
1421,"Lahey Clinic, Inc.",41 Mall Road,,7849,6205,781-744-5100,5193,1980
1422,"Houston Church For The Lord, Inc.",14130 Texas 3,,3594,1,4093328532,,2013
1423,Cognizant Technology Solutions Us Corporation,211 Quality Circle,,36356,35000,201-290-9573,,1994
1424,Ikon Software Services,"24155 Drake Rd, Ste 123",,22407,12,2482145372,,2001
1425,"University Of California, Davis","Siss., University House",One Shields Ave.,783,29000,530-752-0864,,1905
1426,"Intact Technology, Inc.","9111 Edmonston Road, Suite 300",,9184,85,301.429.1923,,1996
1427,Tavisha Gems Inc,55 West 47Th Street,Suite 1060,3960,2,2122213311,,2008
1428,"Himalayan Consultants, Llc",W156 N11357 Pilgrim Road,,1211,15,2625020066,,2000
1429,Suny At Geneseo,1 College Circle,318 Doty Hall,1202,932,5852455616,,1948
1430,University Of Alabama At Birmingham,1600 10Th Avenue South,Smolian International House,16400,18000,205-934-4383,,1945
1431,Madrid Crost Law Group,10 S. La Salle St. Suite 3320,,28237,8,3128570857,,1996
1432,Trustees Of Boston University,One Silber Way,,9827,10059,617-353-2326,,1869
1433,"Fleishman-Hillard, Inc.",200 N Broadway,,29043,2600,3149821700,,1946
1434,Cctrack Solutions Llc,509 Madison Ave.,Suite 808,3938,11,212-419-4270,,2013
1435,"Staff Pro, Llc",238 Courthouse Road,,18366,1200,228-604-2180,,2005
1436,"Otsuka America Pharmaceutical, Inc.",2440 Research Boulevard,,9238,1626,301-990-0030,,1989
1437,"Honeywell International, Inc.",101 Columbia Road,Mailstop - M6/Lm,37287,53000,(877) 841-2840,,1904
1438,Kyyba Inc,"28230 Orchard Lake Road, Ste 130",,22404,243,248-813-9665,,1998
1439,"Telecom Engineering Services, Inc.",220 S. Halsted St,Suite 300,28303,10,312-612-5216,,1998
1440,Deutsche Bank Trust Company Delaware,1011 Centre Road,,8658,100000,212-250-9932,,1985
1441,Axway Inc.,6811 East Mayo Blvd,Suite 400,39177,350,480-627-1800,,1996
1442,Sportvision Inc.,6657 Kaiser Drive,,42347,75,510-736-2906,,1998
1443,"Judge Technical Services, Inc.",300 Conshohocken State Rd.,Suite 300,8510,1000,610-667-7700,1558,1970
1444,"Multiplan, Inc",115 5Th Avenue,7Th Floor,3892,1950,(212) 780-2000,,1980
1445,"Ads Alliance Data Systems, Inc.",100 Montgomery Street,Suite 1500,42185,11000,860-301-8637,,1996
1446,The Ohio University,West Union Street Office Center 150,1 Ohio University,126,4800,740-593-2626,,1804
1447,Vopak North America,2000 West Loop South,Suite 1550,35807,411,(713) 561-7200,,1973
1448,Muskegon Community College,221 S. Quarterline Rd,,23058,453,231-777-0500,350,1926
1449,Hollingsworth & Vose,112 Washington Street,,8942,1676,508 850 2000,,1843
1450,Linfield College,900 Se Baker,,2043,518,503-883-2200,,1858
1451,Mentor Graphics Corporation,8005 Sw Boeckman Road,,3731,5649,503-685-7000,,1981
1452,Amigo1,18606 Fenkell,,22325,3,3132726900,,2012
1453,"Edifecs, Inc.",1756 114Th Ave Se,,236,370,425-452-0630,,1996
1454,"Fitbit, Inc.",405 Howard Street,Suite 550,42188,444,415-992-7825,,2007
1455,Script Company Inc.,Dba All Med Drugs,442 N. Moorpark Rd.,40958,21,805-495-2110,,2001
1456,"Paypal Data Services, Inc.",7700 West Parmer Lane,"Bldg. D, 3Rd Floor",36902,322,408-376-7440,,2007
1457,"Amneal Pharmaceuticals Of Ny, Llc",85 Adams Avenue,,1384,1720,6316565086,,2008
1458,"Resource Informatics Group, Inc.",400 E Royal Ln,Suite 218,34720,22,9722157086,,2012
1459,"Winland International, Inc.","4769A Eastpark Dr, Houston, Tx 77028",,35808,8,7136700218,808,1997
1460,Starbucks Coffee Company,"2401 Utah Avenue South, Suite. 800",,44069,137000,206 318 1575,,1981
1461,Besins Healthcare Inc,607 Herndon Parkway,Suite 110,1414,87,703-471-4744,,2008
1462,Seaking Inc.,2200 Sw 71St Terrace,,15458,11,954-961-6629,121,1989
1463,Citadel Llc,131 S Dearborn Street,,28237,1200,312-395-2100,,1990
1464,Medtrade Inc.,2000 W Loop S Floor 10 Suite 1000,,35807,10,8328313613,,2012
1465,"Citibank, N.A",399 Park Avenue,,3936,828,212-559-1000,,1988
1466,Paribas North America,525 Washington Blvd.,,33983,3200,201-631-8006,,1872
1467,Dechert Llp,Cira Centre,2929 Arch Street,8354,1947,215-994-4000,,1875
1468,Viewsonic Corp.,10 Pointe Dr.,2Nd Floor,364,137,9094448807,,1987
1469,Zynga Inc.,699 8Th Street,Concourse Level,42181,2376,415-636-2128,,2007
1470,"Supply Frame, Inc.",51 W. Dayton St.,,40865,49,626 793-7732,,2003
1471,"Prime Pain Clinic, Pc",118 Broad Ave Unit 10,,2572,8,201-313-1122,,2014
1472,"Analysis & Design Application Co., Ltd.",60 Broadhollow Road,,2062,312,6315492300,,1980
1473,Mphasis Corporation,460 Park Avenue South,Suite 1101,3916,2142,212.686.6655,,1998
1474,"Pure Storage, Inc.",650 Castro Street,Suite 400,42129,400,650-625-9663,,2009
1475,Mary Kay Inc.,16251 Dallas Parkway,,16,2260,9726876300,4075,1963
1476,Nokia Solutions And Networks Us Llc,6000 Connection Drive,,34720,2789,214-519-8633,,2007
1477,Infinity Tech Group Inc,292 Main Street,Suite # 6,1327,49,2014893500,,1999
1478,Xactly Corporation,300 Park Avenue,Suite 1700,42598,175,(408)477-3104,,2005
1479,Esri Inc.,380 New York St.,,2809,2400,9097932853,,1969
1480,Thomson Reuters Markets Llc,3 Times Square,,3960,6000,646-223-4000,,2006
1481,Fortune Minds,"7000 Parkwood Blvd, Suite B400",,34715,9,7049418436,,2012
1482,Cedarville University,251 N. Main St.,,20732,593,9377662211,,1887
1483,Hsbc Securities (Usa) Inc.,95 Washington Street,Atrium 1Nw,5919,15000,(716) 841-7508,,1865
1484,Eastland Food Corporation,8305 Stayton Drive,,1592,132,4103810710,,1981
1485,Fmr Llc,82 Devonshire Street,,9358,32000,617-563-6780,,1946
1486,"Mercury Insurance Services, Llc (D/B/A Mercury Insurance Group)",555 W. Imperial Highway,,364,4500,714-255-5258,,1963
1487,Integrated Analytical Laboratories Llc,273 Franklin Road,,2798,79,9733614252,108,1988
1488,Era Helicopters Llc,600 Airport Service Road,,32722,875,337-478-6131,,1948
1489,Nbcuniversal Media Llc,904 Sylvan Avenue,,998,136000,(201) 735-6722,,2011
1490,Lpl Financial Llc,4707 Executive Drive,,41252,2720,858-450-9606,,1989
1491,"Nypro Inc., A Jabil Company",10560 Dr. Martin Luther King Jr St N,,15747,175000,(727) 803-3164,,1955
1492,Intone Networks Inc,10 Austin Avenue,,1551,256,7327213002,,2003
1493,"Be Aerospace, Inc.",1400 Corporate Center Way,,3599,6000,561-791-5000,,1987
1494,"Cadence Design Systems, Inc.",2655 Seely Avenue,,42629,2524,408-943-1234,,1988
1495,Tcc Wireless Inc,565 Randy Rd,,28013,200,6309937000,,2005
1496,Macy'S Systems And Technology,5985 State Bridge Road,,13671,2185,678-474-2000,,1985
1497,"Usm Business Systems, Inc",14175 Sullyfield Circle,Suite # 400,536,231,703-263-1546,,1999
1498,Hewitt Associates Llc,4 Overlook Point,,27888,59000,312-381-1000,,1940
1499,Hwang & Choi Cpas,2345 Waverly St,,42415,7,510-465-0300,,2003
1500,Pls Logistics Services,3120 Unionville Road,Building 110,727,158,724-709-9000,,1991
1501,"Valeant Pharmaceuticals North America, Llc",400 Somerset Corporate Boulevard,,376,4300,866-246-8245,,1970
1502,"Bray International, Inc.",13333 Westland East Blvd.,,35824,570,281-894-5454,,1986
1503,Cajun Operating Company,980 Hammond Drive,Suite 1100,13857,4352,770-350-3800,,1952
1504,"Beyondsoft Consulting, Inc.",14711 Ne 29Th Place,Ste. 110,43949,380,4252425419,,2004
1505,U.S. Bank National Association,800 Nicollet Mall,,25743,67000,612-303-7819,,1929
1506,University Of North Carolina Wilmington,601 South College Road,,12643,2095,910-962-3685,,1947
1507,"Dunan Microstaq, Inc.",4120 Freidrich Lane Suite 225,,36919,21,512-628-2890,,2011
1508,"Netrocon Systems, Llc",13925 Ballantyne Corporate Place,Suite 280,12526,20,732-754-4643,,2001
1509,"Dynpro, Inc.",7412 Chapel Hill Road,,12103,53,919-747-7100,,1996
1510,"Gravitas Technology Services, Llc",475 Park Ave South,32 Floor,3916,87,2126078200,,2002
1511,"Logistic Solutions, Inc.",216 Stelton Road,Suite C2,2664,95,732-743-2300,11,1990
1512,Georgia College & State University,Office Of Legal Affairs,231 W. Hancock St. (Campus Box 41),14241,300,478-445-2037,,1889
1513,Sam Houston State University,Box 2095 Payroll Office,"1901 Avenue I, Suite 420",36023,2175,936-294-2709,,1879
1514,Echelon It Inc,"55 Carter Dr, Ste L2/A",,936,17,9083667893,,2008
1515,"Concentrus, Inc.",1550 Valley Vista Drive,,829,35,626-638-3700,,2011
1516,"Atlas Air, Inc.",2000 Westchester Avenue,,4209,1035,914-701-8000,,1992
1517,"Simcorp Usa, Inc.","17 State Street, 6Th Floor",,3895,82,212-994-9400,,1971
